Customer_ID,Region,Age,Average_Premium_Paid,NPS_Score,Years_as_Customer,Feedback
CUST_2224,Romandie,38,2390.18,2,1,Customer service was unresponsive.
CUST_2225,Romandie,35,2791.09,6,5,Customer service was unresponsive.
CUST_2226,Romandie,38,1270.51,3,2,The premiums are too expensive for what is offered.
CUST_2227,Romandie,32,3284.31,3,7,Customer service was unresponsive.
CUST_2228,Romandie,39,3194.41,5,8,Claims handling took too long.
CUST_2229,Romandie,38,1443.91,6,4,Claims handling took too long.
CUST_2230,Romandie,40,2816.94,2,3,The policy is overpriced compared to competitors.
CUST_2231,Romandie,40,1662.91,3,1,Unhappy with the claims resolution process.
CUST_2232,Romandie,46,1806.03,6,3,Claims handling took too long.
CUST_2233,Romandie,44,1193.31,6,6,Customer service was unresponsive.
CUST_2234,Romandie,35,1558.82,4,6,Claims handling took too long.
CUST_2235,Romandie,34,2007.79,3,8,The policy is overpriced compared to competitors.
CUST_2236,Romandie,35,1165.02,6,6,The premiums are too expensive for what is offered.
CUST_2237,Romandie,40,1841.85,7,6,The policy is decent but not outstanding.
CUST_2238,Romandie,35,1952.83,2,4,The premiums are too expensive for what is offered.
CUST_2239,Romandie,36,2450.5,6,5,The premiums are too expensive for what is offered.
CUST_2240,Romandie,34,2585.59,6,8,The premiums are too expensive for what is offered.
CUST_2241,Romandie,36,3467.18,5,7,Customer service was unresponsive.
CUST_2242,Romandie,25,1584.93,2,10,The premiums are too expensive for what is offered.
CUST_2243,Romandie,28,1176.03,1,8,The policy is overpriced compared to competitors.
CUST_2244,Romandie,28,1594.65,6,7,Claims handling took too long.
CUST_2245,Romandie,35,3471.33,2,7,The premiums are too expensive for what is offered.
CUST_2246,Romandie,30,1530.73,4,2,The premiums are too expensive for what is offered.
CUST_2247,Romandie,25,1427.78,5,3,Customer service was unresponsive.
CUST_2248,Romandie,35,1319.8,5,6,The policy is overpriced compared to competitors.
CUST_2249,Romandie,43,2503.06,7,1,Pricing is similar to other companies.
CUST_2250,Romandie,26,2229.71,4,7,The premiums are too expensive for what is offered.
CUST_2251,Romandie,36,3194.11,7,10,Pricing is similar to other companies.
CUST_2252,Romandie,35,1109.09,4,6,Unhappy with the claims resolution process.
CUST_2253,Romandie,31,3317.53,3,10,Claims handling took too long.
CUST_2254,Romandie,36,2686.43,2,7,The policy is overpriced compared to competitors.
CUST_2255,Romandie,32,2763.43,6,1,The premiums are too expensive for what is offered.
CUST_2256,Romandie,26,2141.78,4,2,The premiums are too expensive for what is offered.
CUST_2257,Romandie,41,3494.43,5,9,Customer service was unresponsive.
CUST_2258,Romandie,30,1033.43,7,8,Pricing is similar to other companies.
CUST_2259,Romandie,40,1906.57,3,3,The premiums are too expensive for what is offered.
CUST_2260,Romandie,27,2314.41,4,5,Claims handling took too long.
CUST_2261,Romandie,38,1502.49,5,9,The policy is overpriced compared to competitors.
CUST_2262,Romandie,29,1968.93,5,1,Unhappy with the claims resolution process.
CUST_2263,Romandie,38,2211.97,6,1,The premiums are too expensive for what is offered.
CUST_2264,Romandie,41,2871.51,3,8,Customer service was unresponsive.
CUST_2265,Romandie,30,1336.45,3,1,Customer service was unresponsive.
CUST_2266,Romandie,34,2638.5,5,9,Claims handling took too long.
CUST_2267,Romandie,35,3273.71,4,10,Unhappy with the claims resolution process.
CUST_2268,Romandie,31,2185.02,2,7,Customer service was unresponsive.
CUST_2269,Romandie,35,3298.13,5,4,Customer service was unresponsive.
CUST_2270,Romandie,32,1675.01,4,6,Customer service was unresponsive.
CUST_2271,Romandie,44,2784.38,2,9,Customer service was unresponsive.
CUST_2272,Romandie,26,1280.75,3,3,Claims handling took too long.
CUST_2273,Romandie,37,2979.54,5,2,The premiums are too expensive for what is offered.
CUST_2274,Romandie,37,3172.43,7,5,The policy is decent but not outstanding.
CUST_2275,Romandie,33,2401.31,2,3,Customer service was unresponsive.
CUST_2276,Romandie,37,2572.29,6,8,Claims handling took too long.
CUST_2277,Romandie,29,2224.57,1,3,Unhappy with the claims resolution process.
CUST_2278,Romandie,35,1045.4,7,5,Pricing is similar to other companies.
CUST_2279,Romandie,33,3137.24,2,3,Unhappy with the claims resolution process.
CUST_2280,Romandie,30,3149.19,3,1,Claims handling took too long.
CUST_2281,Romandie,31,1690.15,7,9,Claims process was average.
CUST_2282,Romandie,28,3315.31,5,6,Claims handling took too long.
CUST_2283,Romandie,29,2352.76,4,9,The policy is overpriced compared to competitors.
CUST_2284,Romandie,26,1283.31,5,4,The premiums are too expensive for what is offered.
CUST_2285,Romandie,37,1258.53,2,2,Unhappy with the claims resolution process.
CUST_2286,Romandie,30,2127.14,3,5,Customer service was unresponsive.
CUST_2287,Romandie,40,1645.19,3,9,Unhappy with the claims resolution process.
CUST_2288,Romandie,34,3424.09,4,1,Claims handling took too long.
CUST_2289,Romandie,42,2970.07,4,10,The premiums are too expensive for what is offered.
CUST_2290,Romandie,43,3144.92,7,5,"Customer service was okay, nothing exceptional."
CUST_2291,Romandie,39,2809.57,6,7,Customer service was unresponsive.
CUST_2292,Romandie,29,1837.49,4,5,The policy is overpriced compared to competitors.
CUST_2293,Romandie,30,1998.93,3,8,The policy is overpriced compared to competitors.
CUST_2294,Romandie,45,2005.75,5,7,Unhappy with the claims resolution process.
CUST_2295,Romandie,32,2043.09,5,5,Unhappy with the claims resolution process.
CUST_2296,Romandie,35,1812.15,7,7,Pricing is similar to other companies.
CUST_2297,Romandie,34,2957.63,4,10,The premiums are too expensive for what is offered.
CUST_2298,Romandie,42,2783.2,7,1,Claims process was average.
CUST_2299,Romandie,34,3180.15,3,4,Customer service was unresponsive.
CUST_2300,Romandie,31,1147.04,4,2,Claims handling took too long.
CUST_2301,Romandie,35,2592.59,6,4,Customer service was unresponsive.
CUST_2302,Romandie,32,2616.79,6,4,Customer service was unresponsive.
CUST_2303,Romandie,34,3055.74,2,3,The premiums are too expensive for what is offered.
CUST_2304,Romandie,29,1912.44,4,7,Claims handling took too long.
CUST_2305,Romandie,31,2857.31,7,8,Pricing is similar to other companies.
CUST_2306,Romandie,36,1930.83,5,5,The policy is overpriced compared to competitors.
CUST_2307,Romandie,47,2221.97,7,9,Pricing is similar to other companies.
CUST_2308,Romandie,31,1451.3,6,6,The premiums are too expensive for what is offered.
CUST_2309,Romandie,36,2375.34,3,6,Claims handling took too long.
CUST_2310,Romandie,41,2610.15,4,5,Claims handling took too long.
CUST_2311,Romandie,29,2679.06,2,7,Unhappy with the claims resolution process.
CUST_2312,Romandie,41,1386.05,3,5,The premiums are too expensive for what is offered.
CUST_2313,Romandie,30,1726.29,5,1,The policy is overpriced compared to competitors.
CUST_2314,Romandie,36,2769.27,5,10,The policy is overpriced compared to competitors.
CUST_2315,Romandie,38,1511.7,7,2,Pricing is similar to other companies.
CUST_2316,Romandie,38,1623.97,7,7,"Customer service was okay, nothing exceptional."
CUST_2317,Romandie,30,2803.41,4,3,Claims handling took too long.
CUST_2318,Romandie,34,2237.19,7,1,The policy is decent but not outstanding.
CUST_2319,Romandie,41,3059.09,7,7,"Customer service was okay, nothing exceptional."
CUST_2320,Romandie,25,2043.71,3,3,The policy is overpriced compared to competitors.
CUST_2321,Romandie,35,1663.57,2,3,Customer service was unresponsive.
CUST_2322,Romandie,27,1033.53,7,7,Service is fine but could improve in some areas.
CUST_2323,Romandie,37,1012.83,4,5,Claims handling took too long.
CUST_2324,Romandie,28,2917.49,5,1,Claims handling took too long.
CUST_2325,Romandie,34,2260.46,7,4,Service is fine but could improve in some areas.
CUST_2326,Romandie,37,1885.06,2,3,The premiums are too expensive for what is offered.
CUST_2327,Romandie,33,2489.04,4,4,The policy is overpriced compared to competitors.
CUST_2328,Romandie,35,1806.76,6,8,Unhappy with the claims resolution process.
CUST_2329,Romandie,33,1829.27,7,10,Pricing is similar to other companies.
CUST_2330,Romandie,32,1284.59,2,10,The premiums are too expensive for what is offered.
CUST_2331,Romandie,35,1654.9,3,5,The premiums are too expensive for what is offered.
CUST_2332,Romandie,41,2347.95,2,4,Claims handling took too long.
CUST_2333,Romandie,34,1720.81,5,1,The policy is overpriced compared to competitors.
CUST_2334,Romandie,33,2776.35,5,6,Unhappy with the claims resolution process.
CUST_2335,Romandie,47,2700.5,7,3,"Customer service was okay, nothing exceptional."
CUST_2336,Romandie,41,3259.7,4,2,Claims handling took too long.
CUST_2337,Romandie,33,3134.58,4,9,The premiums are too expensive for what is offered.
CUST_2338,Romandie,31,3344.35,6,7,Customer service was unresponsive.
CUST_2339,Romandie,43,1521.57,4,4,The policy is overpriced compared to competitors.
CUST_2340,Romandie,37,1677.81,6,10,Customer service was unresponsive.
CUST_2341,Romandie,36,2268.5,6,10,Customer service was unresponsive.
CUST_2342,Romandie,31,2200.21,3,9,Customer service was unresponsive.
CUST_2343,Romandie,36,2785.38,6,9,The premiums are too expensive for what is offered.
CUST_2344,Romandie,33,2253.76,7,6,Service is fine but could improve in some areas.
CUST_2345,Romandie,25,2593.51,1,10,The policy is overpriced compared to competitors.
CUST_2346,Romandie,34,3343.45,4,10,The policy is overpriced compared to competitors.
CUST_2347,Romandie,39,3228.72,6,6,Customer service was unresponsive.
CUST_2348,Romandie,34,2705.79,7,7,Pricing is similar to other companies.
CUST_2349,Romandie,28,3139.53,5,3,Claims handling took too long.
CUST_2350,Romandie,39,1298.49,6,4,Claims handling took too long.
CUST_2351,Romandie,37,1985.11,6,1,Unhappy with the claims resolution process.
CUST_2352,Romandie,45,1823.42,5,2,The premiums are too expensive for what is offered.
CUST_2353,Romandie,31,3417.85,7,3,The policy is decent but not outstanding.
CUST_2354,Romandie,35,2369.93,6,6,The premiums are too expensive for what is offered.
CUST_2355,Romandie,35,1071.55,7,9,Claims process was average.
CUST_2356,Romandie,37,2913.59,3,3,Claims handling took too long.
CUST_2357,Romandie,34,1109.46,2,9,The premiums are too expensive for what is offered.
CUST_2358,Romandie,30,3002.44,7,1,The policy is decent but not outstanding.
CUST_2359,Romandie,44,1620.28,3,10,Unhappy with the claims resolution process.
CUST_2360,Romandie,28,1660.45,2,10,The policy is overpriced compared to competitors.
CUST_2361,Romandie,29,3304.73,6,1,Unhappy with the claims resolution process.
CUST_2362,Romandie,28,1471.15,6,1,Customer service was unresponsive.
CUST_2363,Romandie,31,3109.8,2,10,Unhappy with the claims resolution process.
CUST_2364,Romandie,27,2448.24,2,1,Claims handling took too long.
CUST_2365,Romandie,37,2587.52,3,4,The policy is overpriced compared to competitors.
CUST_2366,Romandie,35,1902.65,4,3,Customer service was unresponsive.
CUST_2367,Romandie,36,3132.98,2,9,Claims handling took too long.
CUST_2368,Romandie,25,2581.02,6,5,The policy is overpriced compared to competitors.
CUST_2369,Romandie,43,2885.32,4,4,Customer service was unresponsive.
CUST_2370,Romandie,42,3425.5,2,5,The policy is overpriced compared to competitors.
CUST_2371,Romandie,36,1205.95,2,4,Unhappy with the claims resolution process.
CUST_2372,Romandie,32,3183.83,5,3,The premiums are too expensive for what is offered.
CUST_2373,Romandie,30,2746.19,4,8,Claims handling took too long.
CUST_2374,Romandie,28,1301.07,2,2,The premiums are too expensive for what is offered.
CUST_2375,Romandie,37,1818.33,7,2,Service is fine but could improve in some areas.
CUST_2376,Romandie,43,2701.18,5,7,Unhappy with the claims resolution process.
CUST_2377,Romandie,33,2582.09,4,8,Claims handling took too long.
CUST_2378,Romandie,33,1216.22,6,9,The premiums are too expensive for what is offered.
CUST_2379,Romandie,32,2432.1,5,8,Customer service was unresponsive.
CUST_2380,Romandie,37,3056.0,2,10,The policy is overpriced compared to competitors.
CUST_2381,Romandie,33,1965.85,7,5,Claims process was average.
CUST_2382,Romandie,34,2605.47,3,5,Claims handling took too long.
CUST_2383,Romandie,33,3421.73,5,10,Customer service was unresponsive.
CUST_2384,Romandie,27,3495.66,2,9,Customer service was unresponsive.
CUST_2385,Romandie,36,1819.98,6,1,Unhappy with the claims resolution process.
CUST_2386,Romandie,33,2663.5,4,2,Unhappy with the claims resolution process.
CUST_2387,Romandie,40,3190.23,5,1,Unhappy with the claims resolution process.
CUST_2388,Romandie,35,2397.71,6,5,The policy is overpriced compared to competitors.
CUST_2389,Romandie,32,1127.5,5,2,Unhappy with the claims resolution process.
CUST_2390,Romandie,40,2807.7,4,1,Claims handling took too long.
CUST_2391,Romandie,40,2830.03,3,7,Customer service was unresponsive.
CUST_2392,Romandie,36,2386.72,7,9,Claims process was average.
CUST_2393,Romandie,39,3208.94,7,6,Service is fine but could improve in some areas.
CUST_2394,Romandie,29,1154.79,3,3,The premiums are too expensive for what is offered.
CUST_2395,Romandie,20,1844.49,6,5,The premiums are too expensive for what is offered.
CUST_2396,Romandie,34,2604.7,5,7,The policy is overpriced compared to competitors.
CUST_2397,Romandie,26,3179.08,2,2,Claims handling took too long.
CUST_2398,Romandie,32,2574.85,5,10,The premiums are too expensive for what is offered.
CUST_2399,Romandie,39,3188.85,6,2,Claims handling took too long.
CUST_2400,Romandie,34,2393.89,3,4,Claims handling took too long.
CUST_2401,Romandie,38,2140.91,4,10,Unhappy with the claims resolution process.
CUST_2402,Romandie,35,1462.9,7,1,Service is fine but could improve in some areas.
CUST_2403,Romandie,27,2942.51,5,8,The premiums are too expensive for what is offered.
CUST_2404,Romandie,42,3045.09,3,9,Unhappy with the claims resolution process.
CUST_2405,Romandie,32,2096.06,3,10,Claims handling took too long.
CUST_2406,Romandie,35,1766.17,3,5,Customer service was unresponsive.
CUST_2407,Romandie,38,2572.21,7,1,Service is fine but could improve in some areas.
CUST_2408,Romandie,39,1317.07,3,1,Unhappy with the claims resolution process.
CUST_2409,Romandie,31,1412.52,6,4,The premiums are too expensive for what is offered.
CUST_2410,Romandie,25,1116.28,3,9,The premiums are too expensive for what is offered.
CUST_2411,Romandie,37,3287.2,4,5,Unhappy with the claims resolution process.
CUST_2412,Romandie,37,3430.21,7,1,Pricing is similar to other companies.
CUST_2413,Romandie,33,3401.92,3,8,The premiums are too expensive for what is offered.
CUST_2414,Romandie,34,3126.87,4,2,Customer service was unresponsive.
CUST_2415,Romandie,37,2188.33,3,8,Claims handling took too long.
CUST_2416,Romandie,30,1357.95,3,1,The policy is overpriced compared to competitors.
CUST_2417,Romandie,36,3012.36,4,5,Claims handling took too long.
CUST_2418,Romandie,29,2020.74,2,5,The policy is overpriced compared to competitors.
CUST_2419,Romandie,38,1120.88,4,8,Claims handling took too long.
CUST_2420,Romandie,32,2024.25,6,4,Customer service was unresponsive.
CUST_2421,Romandie,40,1725.15,2,10,Claims handling took too long.
CUST_2422,Romandie,29,1545.04,4,7,The policy is overpriced compared to competitors.
CUST_2423,Romandie,32,2389.7,6,2,The policy is overpriced compared to competitors.
CUST_2424,Romandie,31,2968.68,4,4,Claims handling took too long.
CUST_2425,Romandie,32,1651.48,6,4,The premiums are too expensive for what is offered.
CUST_2426,Romandie,41,2099.02,3,7,The premiums are too expensive for what is offered.
CUST_2427,Romandie,38,1054.06,2,3,The policy is overpriced compared to competitors.
CUST_2428,Romandie,38,2020.64,7,5,The policy is decent but not outstanding.
CUST_2429,Romandie,29,1207.68,5,2,Customer service was unresponsive.
CUST_2430,Romandie,39,2679.29,2,2,Unhappy with the claims resolution process.
CUST_2431,Romandie,34,3381.91,6,4,The policy is overpriced compared to competitors.
CUST_2432,Romandie,35,1333.19,6,1,Claims handling took too long.
CUST_2433,Romandie,32,2124.5,6,10,The policy is overpriced compared to competitors.
CUST_2434,Romandie,37,2367.5,7,7,The policy is decent but not outstanding.
CUST_2435,Romandie,26,2140.11,3,1,Claims handling took too long.
